date,timestamp,call_disposition,contact_id
2019-07-25,2019-07-25T23:52:04.000Z,No Answer,668acb09550a64b40
2019-08-08,2019-08-08T22:30:41.000Z,No Answer,5bcbc66c76aa57ac6
2019-08-08,2019-08-08T22:15:05.000Z,No Answer,b984ac86ba8ab0576
2019-10-23,2019-10-23T21:33:33.000Z,No Answer,5877a596c857064cb
2019-08-08,2019-08-08T22:27:45.000Z,No Answer,8688cb55acbc40a8
2019-09-25,2019-09-25T14:59:12.000Z,No Answer,c40767b7748a4a984
2019-09-25,2019-09-25T14:58:10.000Z,Not in Service,c40767b7748a4a984
2019-09-24,2019-09-24T15:53:39.000Z,Busy,cc44b0c80508b7c88
2019-07-23,2019-07-23T23:46:11.000Z,Wrong Number,5c00060bb9ac7607b
2019-07-25,2019-07-25T23:50:18.000Z,No Answer,5c00060bb9ac7607b
2019-08-02,2019-08-02T16:30:22.000Z,No Answer,5c00060bb9ac7607b
2019-11-25,2019-11-25T20:18:38.000Z,Wrong Number,c5bb44a07bc4047b4
2019-09-12,2019-09-12T14:23:49.000Z,No Answer,a90bc85b645c5c444
2019-09-10,2019-09-10T13:25:39.000Z,Left Voicemail,a90bc85b645c5c444
2019-09-12,2019-09-12T14:19:35.000Z,Left Voicemail,a90bc85b645c5c444
2019-08-20,2019-08-20T14:32:47.000Z,No Answer,5c58ba88075b475ab
2019-11-08,2019-11-08T17:20:45.000Z,No Answer,7b4b9c8a9c67a0048
2019-09-10,2019-09-10T22:17:55.000Z,No Answer,7b4b9c8a9c67a0048
2019-11-08,2019-11-08T17:21:47.000Z,No Answer,c6b767c0b5c68a544
2019-09-10,2019-09-10T22:17:14.000Z,No Answer,c6b767c0b5c68a544
2019-08-09,2019-08-09T15:37:20.000Z,No Answer,80ba09978bb57470
2019-08-08,2019-08-08T23:49:58.000Z,Left Voicemail,80ba09978bb57470
2019-10-24,2019-10-24T21:07:02.000Z,No Answer,80ba09978bb57470
2019-08-09,2019-08-09T15:39:21.000Z,No Answer,80ba09978bb57470
2019-08-09,2019-08-09T15:39:18.000Z,No Answer,80ba09978bb57470
2019-12-17,2019-12-17T17:06:19.000Z,Wrong Number,80ba09978bb57470
2019-10-15,2019-10-15T22:21:15.000Z,No Answer,80ba09978bb57470
2019-08-08,2019-08-08T23:49:05.000Z,No Answer,a96a6085c4b576764
2019-08-08,2019-08-08T23:49:42.000Z,No Answer,a96a6085c4b576764
2019-08-06,2019-08-06T21:41:31.000Z,Not in Service,554c47b5448799bb4
2019-11-25,2019-11-25T20:13:18.000Z,Left Voicemail,794b0b4b9a80b955b
2019-07-16,2019-07-16T22:19:40.000Z,No Answer,5ca7b67666945b480
2019-07-24,2019-07-24T23:23:48.000Z,No Answer,bcac88804cba68cc6
2019-11-25,2019-11-25T15:11:39.000Z,Left Voicemail,60ab95986479b968
2019-10-23,2019-10-23T15:17:53.000Z,Not in Service,5908a96648c8674b4
2019-11-21,2019-11-21T18:22:13.000Z,Busy,a0a508b0c0708057b
2019-11-25,2019-11-25T20:43:28.000Z,No Answer,54b8c85a9ccb97960
2019-08-08,2019-08-08T21:13:45.000Z,Left Voicemail,b975659776a45b9b8
2019-06-26,2019-06-26T18:08:55.000Z,Wrong Number,47b786908a8060008
2019-07-11,2019-07-11T23:00:26.000Z,Rejected,66ca9b680609b0a44
2019-11-12,2019-11-12T21:55:48.000Z,Left Voicemail,a65576748906c4550
2019-11-12,2019-11-12T21:51:36.000Z,Left Voicemail,a65576748906c4550
2019-10-23,2019-10-23T15:19:35.000Z,Left Voicemail,a75495060645bbc66
2019-11-05,2019-11-05T14:29:46.000Z,Left Voicemail,59ac0879405557b56
2019-09-24,2019-09-24T14:06:56.000Z,No Answer,a69c7868bc9b5c750
2019-08-08,2019-08-08T16:40:35.000Z,No Answer,a74a0a0b5b97caccb
2019-08-08,2019-08-08T16:38:20.000Z,No Answer,9b55ca6b67056b7
2019-08-08,2019-08-08T16:45:36.000Z,Left Voicemail,8a04a604664abb960
2019-08-08,2019-08-08T15:40:13.000Z,No Answer,6c0c8906a7600859b
2019-08-08,2019-08-08T16:39:31.000Z,No Answer,4aaa6b8684947b480
2019-08-08,2019-08-08T15:49:14.000Z,Not in Service,c540a55095ac9bb00
2019-09-18,2019-09-18T21:15:00.000Z,Wrong Number,b6c6454470cb08584
2019-03-21,2019-03-21T21:33:23.000Z,No Answer,57665b6b49aa75064
2019-09-25,2019-09-25T18:10:03.000Z,Left Voicemail,b74b0095a0ba74788
2019-09-20,2019-09-20T16:12:18.000Z,Left Voicemail,b74b0095a0ba74788
2019-10-02,2019-10-02T14:40:31.000Z,Left Voicemail,b74b0095a0ba74788
2019-09-25,2019-09-25T15:04:28.000Z,Left Voicemail,b78950c6c8600b540
2019-09-17,2019-09-17T15:44:57.000Z,Connected,85905b9a4c5c05040
2019-09-20,2019-09-20T16:14:43.000Z,Connected,85905b9a4c5c05040
2019-09-18,2019-09-18T21:05:45.000Z,Wrong Number,87ba9c4c89a54ac44
2019-07-25,2019-07-25T18:04:05.000Z,Wrong Number,bc75ca674ac4466cb
2019-08-08,2019-08-08T17:58:40.000Z,Wrong Number,77c077679ab0a8c68
2019-08-08,2019-08-08T15:27:33.000Z,No Answer,77c077679ab0a8c68
2019-09-24,2019-09-24T17:53:55.000Z,Left Voicemail,ab7058ac79c4abc94
2019-07-25,2019-07-25T17:38:52.000Z,No Answer,ab7058ac79c4abc94
2019-06-04,2019-06-24T12:53:47.000Z,Left Voicemail,40659b9a049596488
2019-10-17,2019-10-17T18:00:43.000Z,Left Voicemail,68570cc58b6a08cc
2019-04-12,2019-04-12T18:50:48.000Z,Connected,c87649c7cc0a708cb
2019-03-21,2019-03-21T21:21:53.000Z,Left Voicemail,b9065a90a97a80a96
2019-03-21,2019-03-21T21:23:50.000Z,Left Voicemail,cb8a64b764c80b660
2019-07-03,2019-07-03T16:36:05.000Z,No Answer,564660c4577907984
2019-10-03,2019-10-03T20:12:07.000Z,No Answer,4806b785860060b88
2019-10-15,2019-10-15T13:09:45.000Z,No Answer,4806b785860060b88
2019-10-17,2019-10-17T21:30:48.000Z,No Answer,7870694b7cb4b8000
2019-10-14,2019-10-14T19:42:27.000Z,Rejected,58566a4c64a074704
2019-10-14,2019-10-14T19:39:45.000Z,No Answer,58566a4c64a074704
2019-09-20,2019-09-20T13:17:13.000Z,No Answer,c66a49bba59b857ab
2019-09-30,2019-09-30T14:59:53.000Z,Not in Service,56b5a675060b8747b
2019-09-23,2019-09-23T22:14:07.000Z,No Answer,56b5a675060b8747b
2019-09-30,2019-09-30T15:03:39.000Z,No Answer,56b5a675060b8747b
2019-11-04,2019-11-04T22:25:16.000Z,Left Voicemail,cb0cb9490c59578b0
2019-11-04,2019-11-04T22:25:23.000Z,Left Voicemail,c50890407cac046cb
2019-07-03,2019-07-03T16:32:52.000Z,Left Voicemail,8aa959447ab7b8bb4
2019-04-30,2019-04-30T18:18:06.000Z,Connected,b90744488b5c0ac44
2019-04-30,2019-04-30T17:33:46.000Z,Connected,7a9987ac4a6955008
2019-10-21,2019-10-21T17:58:41.000Z,Connected,7ab844ab9c0994800
2019-12-06,2019-12-06T19:01:58.000Z,Connected,7ab844ab9c0994800
2019-11-06,2019-11-06T23:22:16.000Z,Connected,7ab844ab9c0994800
2019-04-11,2020-10-13T16:41:10.000Z,Connected,6a76b49b7aa6a8904
2019-04-04,2020-10-13T16:41:47.000Z,Left Voicemail,6a76b49b7aa6a8904
2019-04-11,2020-10-13T16:41:28.000Z,Left Voicemail,ac9c9aaaab7abaca6
2019-04-03,2020-10-13T16:40:15.000Z,Left Voicemail,ac9c9aaaab7abaca6
2019-08-09,2019-08-09T15:31:20.000Z,No Answer,a56bab5976986c974
2019-08-08,2019-08-08T21:17:02.000Z,No Answer,a56bab5976986c974
2019-06-04,2019-06-24T12:53:44.000Z,Left Voicemail,c5cb0584b74a778cb
2019-09-24,2019-09-24T17:56:35.000Z,Left Voicemail,c5cb0584b74a778cb
2019-09-17,2019-09-17T20:04:21.000Z,Left Voicemail,9cb4ccc566685894
2019-09-17,2019-09-17T20:04:02.000Z,No Answer,9cb4ccc566685894
2019-09-11,2019-09-11T16:44:35.000Z,Connected,9cb4ccc566685894
2019-09-16,2019-09-16T14:17:51.000Z,Left Voicemail,9cb4ccc566685894
2019-11-25,2019-11-25T20:37:35.000Z,Left Voicemail,764aa884777c596cb
2019-11-25,2019-11-25T20:37:17.000Z,Left Voicemail,764aa884777c596cb
2019-11-25,2019-11-25T16:57:55.000Z,No Answer,c088c9b69b50b74c
2019-11-19,2019-11-19T20:34:53.000Z,No Answer,ca9a8590a784aa5b
2019-10-29,2019-10-29T21:40:40.000Z,Left Voicemail,ca9a8590a784aa5b
2019-10-29,2019-10-29T21:38:33.000Z,Left Voicemail,ca9a8590a784aa5b
2019-10-17,2019-10-17T15:27:21.000Z,Left Voicemail,a9b0c50647bb8ca96
2019-12-04,2019-12-04T15:31:55.000Z,Left Voicemail,c8a96b06705c790a6
2019-11-25,2019-11-25T17:52:49.000Z,Left Voicemail,a0b75469c54b5bbc8
2019-11-25,2019-11-25T18:12:46.000Z,Left Voicemail,a0baac9b8ab07c974
2019-07-03,2019-07-03T17:58:08.000Z,Left Voicemail,886066aa85598899b
2019-07-03,2019-07-03T17:56:54.000Z,Left Voicemail,886066aa85598899b
2019-07-03,2019-07-03T18:01:12.000Z,Left Voicemail,ca0760a48a99ab97b
2019-07-29,2019-07-29T22:40:38.000Z,Not in Service,46ccbcaa00b7b9b08
2019-08-02,2019-08-02T16:04:11.000Z,No Answer,46ccbcaa00b7b9b08
2019-07-29,2019-07-29T22:37:35.000Z,No Answer,704690aa46cca60
2019-07-29,2019-07-29T22:37:45.000Z,No Answer,457006b0890574c84
2019-10-02,2019-10-02T15:28:20.000Z,No Answer,a7945484b7777870b
2019-12-17,2019-12-17T16:38:13.000Z,No Answer,68a800c4850a67080
2019-10-21,2019-10-21T21:28:39.000Z,No Answer,4585cbc07c4c4a064
2019-10-29,2019-10-29T21:12:33.000Z,No Answer,4585cbc07c4c4a064
2019-10-29,2019-10-29T21:11:21.000Z,No Answer,a97550caa856b97ab
2019-09-10,2019-09-10T22:18:15.000Z,Not in Service,b0a0c7690c8caacc
2019-09-10,2019-09-10T22:18:05.000Z,No Answer,b0a0c7690c8caacc
2019-09-24,2019-09-24T14:37:40.000Z,No Answer,a4678ac50690a9c50
2019-10-03,2019-10-03T20:40:08.000Z,No Answer,87645c04a57b587a
2019-09-25,2019-09-25T14:43:12.000Z,Left Voicemail,87645c04a57b587a
2019-09-25,2019-09-25T14:44:30.000Z,Left Voicemail,6a988aa5c8b40775b
2019-10-23,2019-10-23T13:52:31.000Z,No Answer,6c785084c4a77cab8
2019-09-25,2019-09-25T14:38:00.000Z,No Answer,6a5a49c688946c064
2019-01-29,2020-10-12T13:44:55.000Z,Left Voicemail,40780865675847ba6
2019-10-17,2019-10-17T17:53:05.000Z,No Answer,7987acca08547059b
2019-11-25,2019-11-25T23:57:10.000Z,No Answer,688a5aaabc5b95864
2019-11-25,2019-11-25T22:43:17.000Z,Left Voicemail,85c4095a49acc6848
2019-11-25,2019-11-25T20:30:46.000Z,Busy,407b9009c0a6a8cb8
2019-08-08,2019-08-08T16:47:24.000Z,Wrong Number,a87c9775068876b64
2019-12-20,2019-12-20T18:20:45.000Z,Left Voicemail,846956a570aa7c456
2019-12-20,2019-12-20T18:09:42.000Z,Left Voicemail,65c69b4c76b459aab
2019-12-20,2019-12-20T18:06:15.000Z,No Answer,65c69b4c76b459aab
2019-10-21,2019-10-21T19:50:46.000Z,Not in Service,4578a4a666770c976
2019-03-22,2020-10-13T16:39:26.000Z,Connected,7bc675b759b47a5c6
2019-08-05,2019-08-05T15:54:11.000Z,No Answer,5ccc559c4bc858008
2019-07-03,2019-07-03T16:41:32.000Z,Left Voicemail,5ccc559c4bc858008
2019-07-03,2019-07-03T16:36:05.000Z,No Answer,a08b7c76b460b4008
2019-11-05,2019-11-05T19:22:40.000Z,No Answer,a74544b794babb8a0
2019-10-08,2019-10-08T16:28:40.000Z,Left Voicemail,a74544b794babb8a0
2019-11-05,2019-11-05T19:37:02.000Z,Rejected,69b5c976b6a848c0
2019-11-05,2019-11-05T19:50:26.000Z,No Answer,b650ac4a98965ab80
2019-12-18,2019-12-18T19:56:36.000Z,Left Voicemail,7bba99077858a5c44
2019-11-05,2019-11-05T19:36:06.000Z,Left Voicemail,7bba99077858a5c44
2019-11-25,2019-11-26T00:07:26.000Z,Left Voicemail,7bba99077858a5c44
2019-11-05,2019-11-05T19:53:05.000Z,No Answer,85865a408478707b0
2019-11-05,2019-11-05T19:56:46.000Z,Busy,ba90c8a4cac7875c6
2019-11-05,2019-11-05T19:15:42.000Z,No Answer,6bc7845685460c5ab
2019-10-17,2019-10-17T17:45:56.000Z,No Answer,6bc7845685460c5ab
2019-10-17,2019-10-17T17:47:39.000Z,Left Voicemail,6bc7845685460c5ab
2019-11-05,2019-11-05T19:55:25.000Z,No Answer,5a97046776470a880
2019-11-05,2019-11-05T19:39:56.000Z,Rejected,84a5050cba075c4b4
2019-11-04,2019-11-04T22:45:09.000Z,Left Voicemail,8a9a9cb9464707b96
2019-11-04,2019-11-04T22:30:58.000Z,Left Voicemail,a96bc7bb8ac7b806
2019-10-15,2019-10-15T13:43:29.000Z,Connected,7cc7867c99008a664
2019-08-08,2019-08-08T17:53:35.000Z,Connected,7c05567ba7969aa5b
2019-10-24,2019-10-24T21:23:57.000Z,Wrong Number,7b560bcbc9baca600
2019-10-02,2019-10-02T14:44:16.000Z,No Answer,787ab680547045a5b
2019-10-02,2019-10-02T14:32:07.000Z,Left Voicemail,c4bbc05498068ab96
2019-10-21,2019-10-21T19:56:00.000Z,No Answer,8caa5776948880400
2019-10-21,2019-10-21T19:58:24.000Z,Wrong Number,4cb0b8c7c96ab5760
2019-09-25,2019-09-25T14:48:06.000Z,Left Voicemail,58b76a7bbb4655b56
2019-10-02,2019-10-02T14:43:33.000Z,Connected,545a8c9c04cc5ac68
2019-10-02,2019-10-02T14:30:35.000Z,No Answer,ac5ca0049477ab480
2019-10-21,2019-10-21T19:54:55.000Z,Left Voicemail,4609bb656b547c7a
2019-07-14,2019-07-14T22:18:18.000Z,No Answer,bbb756b85856b499b
2019-07-11,2019-07-11T21:39:53.000Z,No Answer,4b98b5b854aa86cc6
2019-07-03,2019-07-03T21:36:02.000Z,Left Voicemail,4b98b5b854aa86cc6
2019-07-03,2019-07-03T21:36:09.000Z,Left Voicemail,4b98b5b854aa86cc6
2019-11-25,2019-11-25T23:24:50.000Z,No Answer,6ab797858b0ab8760
2019-11-04,2019-11-04T22:34:08.000Z,Left Voicemail,a6c9cc0c959a90c46
2019-07-23,2019-07-23T23:47:48.000Z,No Answer,5b78c4b57545ba648
2019-07-25,2019-07-25T23:50:59.000Z,No Answer,5b78c4b57545ba648
2019-08-02,2019-08-02T16:32:42.000Z,No Answer,5b78c4b57545ba648
2019-08-08,2019-08-08T16:56:13.000Z,Wrong Number,bab494bbc50c64700
2019-08-09,2019-08-09T15:34:52.000Z,No Answer,bab494bbc50c64700
2019-08-08,2019-08-08T17:45:57.000Z,Connected,4a597465765b0475b
2019-07-26,2019-07-26T18:28:51.000Z,Left Voicemail,7c8a6ca4c879676cb
2019-08-08,2019-08-08T13:15:11.000Z,No Answer,786bc846c08c94656
2019-07-23,2019-07-23T16:29:17.000Z,No Answer,560cc09cc958cac44
2019-07-03,2019-07-03T16:29:14.000Z,Left Voicemail,560cc09cc958cac44
2019-07-08,2019-07-08T17:55:12.000Z,Connected,9a795b87580a65a04
2019-08-08,2019-08-08T14:44:05.000Z,No Answer,9a795b87580a65a04
2019-06-24,2019-06-24T17:33:12.000Z,Left Voicemail,9a795b87580a65a04
2019-06-24,2019-06-24T17:58:47.000Z,Left Voicemail,640c70a77ab407c9b
2019-08-08,2019-08-08T13:07:30.000Z,Not in Service,b9b87ac65879a9b88
2019-07-12,2019-07-12T16:50:41.000Z,Left Voicemail,b9b87ac65879a9b88
2019-07-02,2019-07-02T16:09:15.000Z,Left Voicemail,b9b87ac65879a9b88
2019-06-24,2019-06-24T18:11:06.000Z,Left Voicemail,5ca64c5697b996488
2019-10-02,2019-10-02T15:24:28.000Z,Wrong Number,8ba47ca69745565b8
2019-10-02,2019-10-02T15:27:20.000Z,Connected,8ba47ca69745565b8
2019-11-04,2019-11-04T22:34:01.000Z,Left Voicemail,5abbb708808a9bc04
2019-07-03,2019-07-03T21:33:10.000Z,Left Voicemail,5abbb708808a9bc04
2019-11-04,2019-11-04T22:32:16.000Z,Not in Service,788bba77cbb905008
2019-06-10,2019-06-24T12:50:24.000Z,Left Voicemail,b5cb444644855a08
2019-12-11,2019-12-11T17:37:46.000Z,Busy,b8a80a989800747b4
2019-12-11,2019-12-11T17:39:52.000Z,No Answer,989800ac68ac6770
2019-10-29,2019-10-29T21:29:42.000Z,Connected,b8098459a8b0b0908
2019-03-26,2019-03-26T16:46:41.000Z,No Answer,8a76446806067a856
2019-03-28,2019-03-28T17:01:12.000Z,Connected,8a76446806067a856
2019-06-26,2019-06-26T20:15:40.000Z,Wrong Number,cb8bc40cb78ca05ab
2019-09-18,2019-09-18T21:04:03.000Z,No Answer,906a8496a058969ab
2019-06-26,2019-06-26T20:25:52.000Z,No Answer,a08a54678648a6b04
2019-06-26,2019-06-26T20:17:05.000Z,Left Voicemail,a87966785bb490980
2019-11-07,2019-11-07T21:48:44.000Z,Left Voicemail,b8447b7448c7c95cb
2019-06-26,2019-06-26T20:19:00.000Z,No Answer,8c0a5c666b696099b
2019-08-08,2019-08-08T14:01:44.000Z,No Answer,85947795a768b6cb
2019-12-02,2019-12-02T19:19:37.000Z,No Answer,499c557650a794b88
2019-10-14,2019-10-14T18:58:34.000Z,Left Voicemail,aca948054c84570c0
2019-10-15,2019-10-15T14:22:51.000Z,Left Voicemail,aca948054c84570c0
2019-10-15,2019-10-15T14:11:01.000Z,Connected,a4408065b4a88a746
2019-06-06,2019-06-24T12:51:20.000Z,Left Voicemail,8b48a88955ab08b7b
2019-07-18,2019-07-18T22:50:54.000Z,No Answer,476c580085859ba5b
2019-07-29,2019-07-29T22:40:45.000Z,Left Voicemail,476c580085859ba5b
2019-07-29,2019-07-29T22:37:07.000Z,No Answer,476c580085859ba5b
2019-07-18,2019-07-18T22:53:10.000Z,Left Voicemail,476c580085859ba5b
2019-07-25,2019-07-26T00:09:10.000Z,Left Voicemail,84a4ba98768ac555b
2019-07-29,2019-07-29T22:38:51.000Z,No Answer,84a4ba98768ac555b
2019-07-09,2019-07-09T22:05:41.000Z,Not in Service,84a4ba98768ac555b
2019-08-02,2019-08-02T16:01:50.000Z,No Answer,84a4ba98768ac555b
2019-08-02,2019-08-02T16:01:42.000Z,No Answer,84a4ba98768ac555b
2019-07-25,2019-07-26T00:10:36.000Z,Left Voicemail,84a4ba98768ac555b
2019-07-22,2019-07-22T16:00:14.000Z,No Answer,c975775056a80075b
2019-07-22,2019-07-22T16:00:02.000Z,Left Voicemail,c975775056a80075b
2019-07-22,2019-07-22T16:00:58.000Z,Left Voicemail,c975775056a80075b
2019-07-25,2019-07-26T00:10:27.000Z,Left Voicemail,c7a78656c56a45ac
2019-08-02,2019-08-02T16:02:46.000Z,No Answer,a9c00494965660a04
2019-08-02,2019-08-02T16:02:37.000Z,Left Voicemail,a9c00494965660a04
2019-09-13,2019-09-13T20:14:03.000Z,Left Voicemail,c6675a60c07555800
2019-09-13,2019-09-13T20:15:05.000Z,No Answer,c6675a60c07555800
2019-08-09,2019-08-09T15:29:56.000Z,No Answer,c679a070675a445b8
2019-08-09,2019-08-09T15:29:29.000Z,No Answer,c679a070675a445b8
2019-08-09,2019-08-09T15:29:21.000Z,No Answer,c679a070675a445b8
2019-10-25,2019-10-25T19:15:21.000Z,Wrong Number,56667750769b4c4cb
2019-10-24,2019-10-24T22:31:34.000Z,Wrong Number,56667750769b4c4cb
2019-09-30,2019-09-30T14:31:49.000Z,No Answer,65674b9b4a898c59b
2019-10-03,2019-10-03T20:04:34.000Z,No Answer,65674b9b4a898c59b
2019-10-03,2019-10-03T20:03:10.000Z,No Answer,65674b9b4a898c59b
2019-10-29,2019-10-29T17:39:05.000Z,Not in Service,5657c789056606080
2019-08-08,2019-08-08T16:07:27.000Z,Not in Service,80c556ba894745cb8
2019-08-05,2019-08-05T15:34:47.000Z,Left Voicemail,958c79657cc8b0c8
2019-07-19,2019-07-19T18:12:38.000Z,Left Voicemail,958c79657cc8b0c8
2019-07-29,2019-07-29T17:42:26.000Z,Left Voicemail,958c79657cc8b0c8
2019-10-07,2019-10-07T20:00:37.000Z,Left Voicemail,9086447c099479696
2019-11-25,2019-11-25T20:27:57.000Z,Left Voicemail,cab7a5c9aaab9ba84
2019-11-25,2019-11-25T22:44:49.000Z,No Answer,cc8679776bc960a48
2019-10-16,2019-10-16T15:05:14.000Z,Left Voicemail,a6bb580806670cc9b
2019-06-06,2019-06-24T12:50:49.000Z,Left Voicemail,7c00699c59477c584
2019-07-16,2019-07-16T21:31:50.000Z,Connected,90a44886846ab85b
2019-07-16,2019-07-16T22:20:38.000Z,No Answer,c6a6ac794479c4608
2019-07-16,2019-07-16T22:20:21.000Z,No Answer,c6a6ac794479c4608
2019-06-06,2019-06-24T12:51:14.000Z,No Answer,c6a6ac794479c4608
2019-10-24,2019-10-24T21:13:19.000Z,No Answer,5a8c9849a5885967b
2019-07-29,2019-07-29T23:41:07.000Z,Left Voicemail,aa45cc845447b4b46
2019-08-08,2019-08-08T21:16:42.000Z,No Answer,65c9a687596c546b4
2019-12-16,2019-12-16T19:17:12.000Z,Wrong Number,bb798769c49b88cab
2019-10-09,2019-10-09T20:19:53.000Z,No Answer,7766b0bb7a4797760
2019-10-14,2019-10-14T18:55:16.000Z,Left Voicemail,7766b0bb7a4797760
2019-10-17,2019-10-17T21:29:06.000Z,No Answer,7766b0bb7a4797760
2019-10-21,2019-10-21T21:45:38.000Z,No Answer,689c8558406505000
2019-08-08,2019-08-08T19:53:31.000Z,Not in Service,c707b8cc6c05577c6
2019-09-10,2019-09-10T21:33:14.000Z,Left Voicemail,670c46788c949b480
2019-10-16,2019-10-16T21:09:30.000Z,No Answer,9aa6ba9ab85a9098
2019-09-10,2019-09-10T22:16:47.000Z,No Answer,9aa6ba9ab85a9098
2019-10-25,2019-10-25T19:14:05.000Z,No Answer,c57844c94bb906864
2019-10-24,2019-10-24T22:28:03.000Z,No Answer,c57844c94bb906864
2019-10-24,2019-10-24T21:11:09.000Z,No Answer,c57844c94bb906864
2019-08-09,2019-08-09T15:31:25.000Z,No Answer,c9b8a58c6cc86c7c6
2019-07-24,2019-07-24T23:28:19.000Z,No Answer,c9b8a58c6cc86c7c6
2019-08-09,2019-08-09T15:31:32.000Z,No Answer,c9b8a58c6cc86c7c6
2019-07-22,2019-07-22T22:03:27.000Z,Not in Service,c9b8a58c6cc86c7c6
2019-08-08,2019-08-08T16:44:08.000Z,Left Voicemail,5444b57caa5479976
2019-08-08,2019-08-08T16:55:14.000Z,No Answer,6549b6ab069b4b07b
2019-11-05,2019-11-05T18:11:08.000Z,Left Voicemail,c894909c054044c0
2019-08-08,2019-08-08T19:52:26.000Z,Wrong Number,c0a0a9805885bba68
2019-08-05,2019-08-05T16:00:29.000Z,Left Voicemail,5bc588a085c4bb8a6
2019-08-05,2019-08-05T15:56:13.000Z,Not in Service,5bc588a085c4bb8a6
2019-07-09,2019-07-09T18:18:07.000Z,Left Voicemail,5bc588a085c4bb8a6
2019-07-03,2019-07-03T16:43:09.000Z,Wrong Number,70cb64c77977ac704
2019-11-25,2019-11-25T20:01:44.000Z,Connected,400b7c0c69474b4cb
2019-10-24,2019-10-24T18:48:57.000Z,Wrong Number,b84c08654488055b8
2019-10-02,2019-10-02T15:29:40.000Z,Not in Service,a8bb6465c7a4c6b68
2019-10-23,2019-10-23T13:56:15.000Z,Wrong Number,a68458aa797785b98
2019-10-23,2019-10-23T13:55:14.000Z,Not in Service,a68458aa797785b98
2019-07-03,2019-07-03T21:30:10.000Z,Left Voicemail,c88707bb8cc8a66b4
2019-07-02,2019-07-02T22:07:30.000Z,Left Voicemail,7b7ca860477cc605
2019-07-16,2019-07-16T22:14:53.000Z,Left Voicemail,cc906540004884656
2019-07-03,2019-07-03T21:30:23.000Z,Left Voicemail,cc906540004884656
2019-07-03,2019-07-03T21:30:32.000Z,Wrong Number,cc906540004884656
2019-09-25,2019-09-25T21:03:29.000Z,Left Voicemail,c5a457a594a8c6784
2019-09-13,2019-09-13T18:23:39.000Z,Left Voicemail,c5a457a594a8c6784
2019-07-16,2019-07-16T20:19:49.000Z,No Answer,54b8408659a5ba0c
2019-07-23,2019-07-23T16:08:05.000Z,No Answer,54b8408659a5ba0c
2019-07-25,2019-07-25T17:55:07.000Z,Not in Service,604595687c5a654a6
2019-09-25,2019-09-25T21:01:34.000Z,No Answer,604595687c5a654a6
2019-08-09,2019-08-09T15:32:59.000Z,No Answer,4c84c5bc650794696
2019-07-24,2019-07-24T23:28:29.000Z,No Answer,7a84458bcc99489c6
2019-04-30,2019-04-30T22:06:53.000Z,Connected,6587566cbc8b9b67
2019-10-07,2019-10-07T19:54:35.000Z,Left Voicemail,acc8bb57555955a00
2019-08-19,2019-08-19T19:19:01.000Z,Busy,98509006c498ca66
2019-09-24,2019-09-24T17:58:40.000Z,No Answer,9b0ca060780cc08a6
2019-07-16,2019-07-16T20:22:09.000Z,Left Voicemail,47a94a9068a9474cb
2019-07-23,2019-07-23T16:14:08.000Z,Left Voicemail,47a94a9068a9474cb
2019-06-19,2019-06-24T12:31:01.000Z,No Answer,55585c0846bc775c6
2019-06-05,2019-06-24T12:53:27.000Z,No Answer,55585c0846bc775c6
2019-07-11,2019-07-11T23:08:42.000Z,Wrong Number,55585c0846bc775c6
2019-07-24,2019-07-24T23:23:22.000Z,No Answer,57705765707b54c60
2019-07-22,2019-07-22T22:05:42.000Z,Busy,57705765707b54c60
2019-07-17,2019-07-17T20:00:42.000Z,No Answer,57705765707b54c60
2019-07-17,2019-07-17T20:11:38.000Z,No Answer,aa9876cb74ca099c4
2019-07-15,2019-07-15T23:08:55.000Z,Left Voicemail,aa9876cb74ca099c4
2019-07-24,2019-07-24T23:28:48.000Z,No Answer,505bc6868460a8656
2019-07-17,2019-07-17T20:05:05.000Z,No Answer,505bc6868460a8656
2019-08-08,2019-08-08T17:04:07.000Z,Left Voicemail,54c8a907a0a799c60
2019-10-24,2019-10-24T21:09:29.000Z,No Answer,c4c4cb9469a994b40
2019-10-21,2019-10-21T21:31:19.000Z,No Answer,c4c4cb9469a994b40
2019-08-16,2019-08-16T21:23:02.000Z,Left Voicemail,7cb96566864a80944
2019-08-20,2019-08-20T14:47:50.000Z,Left Voicemail,7cb96566864a80944
2019-11-04,2019-11-04T22:31:22.000Z,Left Voicemail,5b467755a0a95095b
2019-03-21,2019-03-21T21:11:55.000Z,No Answer,bacca5a49c4646cab
2019-06-25,2019-06-25T19:28:10.000Z,Left Voicemail,bc0bb54706a940776
2019-07-22,2019-07-22T16:04:11.000Z,No Answer,ca6509b0aa8947556
2019-08-08,2019-08-08T19:51:52.000Z,Left Voicemail,c7c44a0b56b584a8
2019-08-08,2019-08-08T15:11:10.000Z,Left Voicemail,c646a65854cc97b48
2019-08-02,2019-08-02T15:58:30.000Z,Left Voicemail,c646a65854cc97b48
2019-07-29,2019-07-29T22:39:30.000Z,No Answer,8870546aa79c59760
2019-07-16,2019-07-16T21:20:26.000Z,Wrong Number,b688a0bba94bab87b
2019-07-23,2019-07-23T16:33:43.000Z,Wrong Number,b688a0bba94bab87b
2019-07-16,2019-07-16T20:16:17.000Z,Connected,6745b5bb6b784b47b
